postcode,point_coord,street,city,state,is_klang_valley,is_peninsular,is_east_malaysia,is_kuala_lumpur
42700,POINT(2.9092 101.5279),Kampung Sungai Raba,Banting,Selangor,0,1,0,0
42700,POINT(2.9092 101.5279),Kampung Sungai Sedu,Banting,Selangor,0,1,0,0
42700,POINT(2.9092 101.5279),Kampung Tali Ayer,Banting,Selangor,0,1,0,0
42700,POINT(2.9092 101.5279),Kampung Tampoi,Banting,Selangor,0,1,0,0
42700,POINT(2.9092 101.5279),Kampung Tanjong Dua Belas,Banting,Selangor,0,1,0,0
42700,POINT(2.9092 101.5279),Kampung Telok Pulai,Banting,Selangor,0,1,0,0
42700,POINT(2.9092 101.5279),Kampung Tongah,Banting,Selangor,0,1,0,0
42700,POINT(2.9092 101.5279),Kanchong Laut,Banting,Selangor,0,1,0,0
42700,POINT(2.9092 101.5279),Kelanang,Banting,Selangor,0,1,0,0
42700,POINT(2.9092 101.5279),Medan Seri Pekan,Banting,Selangor,0,1,0,0
42700,POINT(2.9092 101.5279),Morib,Banting,Selangor,0,1,0,0
42700,POINT(2.9092 101.5279),Olak Lampit (Batu 39),Banting,Selangor,0,1,0,0
42700,POINT(2.9092 101.5279),Pangsapuri Orkid (IPD Kuala Langat),Banting,Selangor,0,1,0,0
42700,POINT(2.9092 101.5279),Pangsapuri Teratai (IPD Kuala Langat),Banting,Selangor,0,1,0,0
42700,POINT(2.9092 101.5279),Permatang Pasir,Banting,Selangor,0,1,0,0
42700,POINT(2.9092 101.5279),Seri Cheding,Banting,Selangor,0,1,0,0
42700,POINT(2.9092 101.5279),Seri Desa,Banting,Selangor,0,1,0,0
42700,POINT(2.9092 101.5279),Seri Manggis,Banting,Selangor,0,1,0,0
42700,POINT(2.9092 101.5279),Seri Mas,Banting,Selangor,0,1,0,0
42700,POINT(2.9092 101.5279),Setia Jaya,Banting,Selangor,0,1,0,0
42700,POINT(2.9092 101.5279),Simpang Chodoi,Banting,Selangor,0,1,0,0
42700,POINT(2.9092 101.5279),Sungai Lang Baru,Banting,Selangor,0,1,0,0
42700,POINT(2.9092 101.5279),Sungai Lang Tengah,Banting,Selangor,0,1,0,0
42700,POINT(2.9092 101.5279),Taman Aman,Banting,Selangor,0,1,0,0
42700,POINT(2.9092 101.5279),Taman Baiduri,Banting,Selangor,0,1,0,0
42700,POINT(2.9092 101.5279),Taman Bakti,Banting,Selangor,0,1,0,0
42700,POINT(2.9092 101.5279),Taman Banting Jaya,Banting,Selangor,0,1,0,0
42700,POINT(2.9092 101.5279),Taman Beringin (Sungai Lang),Banting,Selangor,0,1,0,0
42700,POINT(2.9092 101.5279),Taman Bersatu,Banting,Selangor,0,1,0,0
42700,POINT(2.9092 101.5279),Taman Bidara,Banting,Selangor,0,1,0,0
42700,POINT(2.9092 101.5279),Taman Budiman,Banting,Selangor,0,1,0,0
42700,POINT(2.9092 101.5279),Taman Cemara Kelanang,Banting,Selangor,0,1,0,0
42700,POINT(2.9092 101.5279),Taman Cempaka,Banting,Selangor,0,1,0,0
42700,POINT(2.9092 101.5279),Taman Cenderawasih,Banting,Selangor,0,1,0,0
42700,POINT(2.9092 101.5279),Taman Changgang Jaya,Banting,Selangor,0,1,0,0
42700,POINT(2.9092 101.5279),Taman Damai,Banting,Selangor,0,1,0,0
42700,POINT(2.9092 101.5279),Taman Delima,Banting,Selangor,0,1,0,0
42700,POINT(2.9092 101.5279),Taman Desa Jaya,Banting,Selangor,0,1,0,0
42700,POINT(2.9092 101.5279),Taman Desa Permatang Jaya,Banting,Selangor,0,1,0,0
42700,POINT(2.9092 101.5279),Taman Emas,Banting,Selangor,0,1,0,0
42700,POINT(2.9092 101.5279),Taman Gembira,Banting,Selangor,0,1,0,0
42700,POINT(2.9092 101.5279),Taman Harmoni,Banting,Selangor,0,1,0,0
42700,POINT(2.9092 101.5279),Taman Kampung Chantek,Banting,Selangor,0,1,0,0
42700,POINT(2.9092 101.5279),Taman Kancong Laut,Banting,Selangor,0,1,0,0
42700,POINT(2.9092 101.5279),Taman Kemuning,Banting,Selangor,0,1,0,0
42700,POINT(2.9092 101.5279),Taman Kenanga,Banting,Selangor,0,1,0,0
42700,POINT(2.9092 101.5279),Taman Langat Jaya,Banting,Selangor,0,1,0,0
42700,POINT(2.9092 101.5279),Taman Langat Murni,Banting,Selangor,0,1,0,0
42700,POINT(2.9092 101.5279),Taman Langat Utama,Banting,Selangor,0,1,0,0
42700,POINT(2.9092 101.5279),Taman Manggis Jaya,Banting,Selangor,0,1,0,0
42700,POINT(2.9092 101.5279),Taman Mawar,Banting,Selangor,0,1,0,0
42700,POINT(2.9092 101.5279),"Taman Merbah, Olak Lempit",Banting,Selangor,0,1,0,0
42700,POINT(2.9092 101.5279),Taman Morib,Banting,Selangor,0,1,0,0
42700,POINT(2.9092 101.5279),Taman Muhibbah,Banting,Selangor,0,1,0,0
42700,POINT(2.9092 101.5279),Taman Mulia,Banting,Selangor,0,1,0,0
42700,POINT(2.9092 101.5279),Taman Periang,Banting,Selangor,0,1,0,0
42700,POINT(2.9092 101.5279),Taman Permai,Banting,Selangor,0,1,0,0
42700,POINT(2.9092 101.5279),Taman Perumahan Kelanang,Banting,Selangor,0,1,0,0
42700,POINT(2.9092 101.5279),Taman Sari,Banting,Selangor,0,1,0,0
42700,POINT(2.9092 101.5279),Taman Sentosa,Banting,Selangor,0,1,0,0
42700,POINT(2.9092 101.5279),Taman Seri Banting,Banting,Selangor,0,1,0,0
42700,POINT(2.9092 101.5279),Taman Seri Bayu,Banting,Selangor,0,1,0,0
42700,POINT(2.9092 101.5279),Taman Seri Cheding,Banting,Selangor,0,1,0,0
42700,POINT(2.9092 101.5279),Taman Seri Chiding,Banting,Selangor,0,1,0,0
42700,POINT(2.9092 101.5279),Taman Seri Desa,Banting,Selangor,0,1,0,0
42700,POINT(2.9092 101.5279),Taman Seri Jugra,Banting,Selangor,0,1,0,0
42700,POINT(2.9092 101.5279),Taman Seri Manggis,Banting,Selangor,0,1,0,0
42700,POINT(2.9092 101.5279),Taman Seri Putera,Banting,Selangor,0,1,0,0
42700,POINT(2.9092 101.5279),Taman Seri Sawah,Banting,Selangor,0,1,0,0
42700,POINT(2.9092 101.5279),Taman Seri Teluk Datuk,Banting,Selangor,0,1,0,0
42700,POINT(2.9092 101.5279),Taman Setia Jaya,Banting,Selangor,0,1,0,0
42700,POINT(2.9092 101.5279),Taman Sri Bunut,Banting,Selangor,0,1,0,0
42700,POINT(2.9092 101.5279),Taman Yayasan,Banting,Selangor,0,1,0,0
42700,POINT(2.9092 101.5279),Teluk Benut,Banting,Selangor,0,1,0,0
42700,POINT(2.9092 101.5279),Teluk Datok,Banting,Selangor,0,1,0,0
42700,POINT(2.9092 101.5279),"Villa Andaman, Taman Manggis Jaya",Banting,Selangor,0,1,0,0
42800,POINT(2.7691 101.5625),Batu Laut,Tanjong Sepat,Selangor,0,1,0,0
42800,POINT(2.7691 101.5625),Dusun Durian Estate,Tanjong Sepat,Selangor,0,1,0,0
42800,POINT(2.7691 101.5625),Jalan Laut Membiru,Tanjong Sepat,Selangor,0,1,0,0
42800,POINT(2.7691 101.5625),Kampung Batu Laut,Tanjong Sepat,Selangor,0,1,0,0
42800,POINT(2.7691 101.5625),Kampung Darat Batu (Kampung Ladang),Tanjong Sepat,Selangor,0,1,0,0
42800,POINT(2.7691 101.5625),Kampung Kota Raja,Tanjong Sepat,Selangor,0,1,0,0
42800,POINT(2.7691 101.5625),Kampung Kundang,Tanjong Sepat,Selangor,0,1,0,0
42800,POINT(2.7691 101.5625),Kampung Orang Asli,Tanjong Sepat,Selangor,0,1,0,0
42800,POINT(2.7691 101.5625),Kampung Tanjong Layang,Tanjong Sepat,Selangor,0,1,0,0
42800,POINT(2.7691 101.5625),Kampung Tanjong Sepat Darat,Tanjong Sepat,Selangor,0,1,0,0
42800,POINT(2.7691 101.5625),Kampung Titip,Tanjong Sepat,Selangor,0,1,0,0
42800,POINT(2.7691 101.5625),Kampung Tumbuk Darat,Tanjong Sepat,Selangor,0,1,0,0
42800,POINT(2.7691 101.5625),Taman Mutiara,Tanjong Sepat,Selangor,0,1,0,0
42800,POINT(2.7691 101.5625),Taman Pelangi,Tanjong Sepat,Selangor,0,1,0,0
42800,POINT(2.7691 101.5625),Taman Tanjong,Tanjong Sepat,Selangor,0,1,0,0
42800,POINT(2.7691 101.5625),Tanjung Sepat,Tanjong Sepat,Selangor,0,1,0,0
42920,POINT(3.1373 101.7471),Institut Pendidikan Negeri Selangor (INSPENS),Pulau Indah,Selangor,0,1,0,0
42920,POINT(3.1373 101.7471),Jalan Bistari,Pulau Indah,Selangor,0,1,0,0
42920,POINT(3.1373 101.7471),Jalan Dato' Ahmad Razali 23A,Pelabuhan Klang,Selangor,0,1,0,0
42920,POINT(3.1373 101.7471),Jalan Dato' Ahmad Razali 7D / KS 13,Pulau Indah,Selangor,0,1,0,0
42920,POINT(3.1373 101.7471),Jalan Dato' Hormat 2B (KS 13),Pulau Indah,Selangor,0,1,0,0
42920,POINT(3.1373 101.7471),Jalan Perigi Nenas 6/1 (KS 11),Pulau Indah,Selangor,0,1,0,0
42920,POINT(3.1373 101.7471),Jalan Perigi Nenas 7/3 /KS11,Pulau Indah,Selangor,0,1,0,0
42920,POINT(3.1373 101.7471),"Jalan Perigi Nenas 7/5, Seksyen 7",Pulau Indah,Selangor,0,1,0,0
42920,POINT(3.1373 101.7471),Jalan Perigi Nenas,Pulau Indah,Selangor,0,1,0,0
42920,POINT(3.1373 101.7471),Jalan Sama Gagah,Pulau Indah,Selangor,0,1,0,0
42920,POINT(3.1373 101.7471),Jalan Samudera,Pulau Indah,Selangor,0,1,0,0
42920,POINT(3.1373 101.7471),Jalan Sidang Hailani (KS 13),Pulau Indah,Selangor,0,1,0,0
42920,POINT(3.1373 101.7471),Jalan Sungai Chandong,Pulau Indah,Selangor,0,1,0,0
42920,POINT(3.1373 101.7471),Jalan Sungai Pinang 4/2 (KS 11),Pulau Indah,Selangor,0,1,0,0
42920,POINT(3.1373 101.7471),Jalan Sungai Pinang 4/3,Pulau Indah,Selangor,0,1,0,0
42920,POINT(3.1373 101.7471),Jalan Sungai Pinang 4/6 / KS11,Pulau Indah,Selangor,0,1,0,0
42920,POINT(3.1373 101.7471),Jalan Sungai Pinang 5/1,Pulau Indah,Selangor,0,1,0,0
42920,POINT(3.1373 101.7471),Jalan Sungai Pinang 5/2,Pulau Indah,Selangor,0,1,0,0
42920,POINT(3.1373 101.7471),Jalan Sungai Pinang 5/3 /KS 11,Pulau Indah,Selangor,0,1,0,0
42920,POINT(3.1373 101.7471),Jalan Sungai Pinang 5/4 / KS11,Pulau Indah,Selangor,0,1,0,0
42920,POINT(3.1373 101.7471),Jalan Sungai Pinang 5/7,Pulau Indah,Selangor,0,1,0,0
42920,POINT(3.1373 101.7471),Jalan Sungai Pinang,Pulau Indah,Selangor,0,1,0,0
42920,POINT(3.1373 101.7471),Jalan Sungai Sama Gagah,Pulau Indah,Selangor,0,1,0,0
42920,POINT(3.1373 101.7471),Kampung Orang Asli,Pulau Indah,Selangor,0,1,0,0
42920,POINT(3.1373 101.7471),Kampung Perigi Nenas,Pulau Indah,Selangor,0,1,0,0
42920,POINT(3.1373 101.7471),Kampung Sungai Kembong,Pulau Indah,Selangor,0,1,0,0
42920,POINT(3.1373 101.7471),Kampung Sungai Pinang,Pulau Indah,Selangor,0,1,0,0
42920,POINT(3.1373 101.7471),Kampung Telok Nipah,Pulau Indah,Selangor,0,1,0,0
42920,POINT(3.1373 101.7471),Lorong Sama Gagah,Pulau Indah,Selangor,0,1,0,0
42920,POINT(3.1373 101.7471),Lorong Sungai Chandong,Pulau Indah,Selangor,0,1,0,0
42920,POINT(3.1373 101.7471),Pelabuhan Barat (West Port),Pulau Indah,Selangor,0,1,0,0
42920,POINT(3.1373 101.7471),Persiaran Masjid Sultan,Pulau Indah,Selangor,0,1,0,0
42920,POINT(3.1373 101.7471),Pulau Indah,Pulau Indah,Selangor,0,1,0,0
42920,POINT(3.1373 101.7471),Taman Perindustrian Pulau Indah,Pulau Indah,Selangor,0,1,0,0
42920,POINT(3.1373 101.7471),Taman Permai Pulau Indah,Pulau Indah,Selangor,0,1,0,0
42940,POINT(2.9555 101.3268),Pulau Lumut,Pulau Ketam,Selangor,0,1,0,0
42960,POINT(2.8879 101.3913),"Division (1, 2, 4 & 6)",Pulau Carey,Selangor,0,1,0,0
42960,POINT(2.8879 101.3913),Division (6A - 7A & 7B),Pulau Carey,Selangor,0,1,0,0
42960,POINT(2.8879 101.3913),East Estate,Pulau Carey,Selangor,0,1,0,0
42960,POINT(2.8879 101.3913),Kampung Kepau Laut,Pulau Carey,Selangor,0,1,0,0
42960,POINT(2.8879 101.3913),Kampung Manikavasagam,Pulau Carey,Selangor,0,1,0,0
42960,POINT(2.8879 101.3913),Kampung Melayu,Pulau Carey,Selangor,0,1,0,0
42960,POINT(2.8879 101.3913),Kampung Sungai Bumbun,Pulau Carey,Selangor,0,1,0,0
42960,POINT(2.8879 101.3913),Kampung Sungai Judah,Pulau Carey,Selangor,0,1,0,0
42960,POINT(2.8879 101.3913),Kampung Sungai Rambai,Pulau Carey,Selangor,0,1,0,0
42960,POINT(2.8879 101.3913),North Estate,Pulau Carey,Selangor,0,1,0,0
42960,POINT(2.8879 101.3913),Pulau Carey,Pulau Carey,Selangor,0,1,0,0
42960,POINT(2.8879 101.3913),Pulau Ketam,Pulau Carey,Selangor,0,1,0,0
42960,POINT(2.8879 101.3913),South Estate,Pulau Carey,Selangor,0,1,0,0
42960,POINT(2.8879 101.3913),Sungai Kepan Laut,Pulau Carey,Selangor,0,1,0,0
42960,POINT(2.8879 101.3913),Sungai Kluang,Pulau Carey,Selangor,0,1,0,0
42960,POINT(2.8879 101.3913),Sungai Patha,Pulau Carey,Selangor,0,1,0,0
42960,POINT(2.8879 101.3913),Sungai Petani,Pulau Carey,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),5 Residency IOI Resort,Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),Alam Sari,Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),"Apartment Mutiara (1, 2), Taman Taming Mutiara",Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),Bandar Baru Saujana Impian,Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),Bandar Bukit Mahkota ,Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),Bandar Sri Putra,Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),Bandar Sungai Long,Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),Bangi (Pekan Asal),Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),Bangi Lama,Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),Country Heights,Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),Desa Budiman,Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),Desa Bukit Sentosa,Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),Desa Mas,Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),Desa Saujana Putra,Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),Desa Villa Idaman,Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),Desa Villa Merab,Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),Intitut Kumpulan Wang Simpanan Pekerja (KWSP),Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),Jade Hills,Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),Jalan (SP 1 - SP 6),Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),Jalan 2 Bukit Angkat,Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),Jalan BA/3,Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),Jalan Besar Bukit Angkat,Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),Jalan Bukit Impiana 2,Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),Jalan Bukit Mewah 9/16,Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),Jalan Bukit Permai 1,Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),Jalan Bukit Suria 2/3A,Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),Jalan Cheras (Batu 11 - 11 1/2),Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),Jalan DB (4/1 - 4/5),Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),Jalan Damai Mewah 1A,Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),Jalan Desa Mas,Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),Jalan Desa Rahima,Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),Jalan Fimas 1,Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),Jalan Ilmiah,Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),Jalan Impian Makmur (2/1 - 2/4),Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),Jalan Impian Makmur 2,Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),Jalan Impian Sejati 1,Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),Jalan Impiana Mekar,Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),Jalan Jelok Impian 2,Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),Jalan Kajang - Semenyih ,Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),Jalan Kajang Impian 1/11,Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),Jalan Kajang Impian 1/8,Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),Jalan Kajang Perdana 2/18A,Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),Jalan Maktab Perguruan Islam,Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),Jalan Melati (1 - 3),Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),Jalan Meringin Indah,Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),Jalan Mesra Utama (1 - 7),Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),Jalan Mutiara Jaya Utama,Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),"Jalan PBA1, Kaw. Perindustrian Bukit Angkat",Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),Jalan Persiaran Impian Perdana,Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),Jalan Rahima (1 - 4),Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),Jalan Reko Mutiara (1/1 - 1/7),Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),Jalan Reko Mutiara (1/6A - 1/6B),Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),Jalan Reko Mutiara (1/7A - 1/7D),Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),Jalan Reko Sentral 1,Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),Jalan Reko,Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),Jalan Ridgeview (1 - 7),Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),Jalan SL (9/9 - 9/20),Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),Jalan SL 9A,Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),Jalan SL 9B,Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),Jalan Saga Emas 6,Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),Jalan Saga Emas 8A,Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),Jalan Saujana Emas 1,Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),Jalan Seri Putra 2/2,Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),Jalan Seri Sungai Long ( 1 - 18),Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),Jalan Sungai Chua 1,Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),Jalan Sungai Chua,Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),Jalan T.S.J 11,Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),Jalan Tamin Mutiara 1,Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),Jalan Villa Merab 1,Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),Jalan Vista Emas 3,Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),Jalan Wira Cheras 2,Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),Jalan Wira Heights 2,Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),Kajang (Km 19 - 24),Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),Kajang Perdana,Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),Kajang,Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),Kampung Asrah,Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),Kampung Ayer Itam,Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),Kampung Bahagia Bangi,Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),Kampung Baru Cina,Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),Kampung Batu 5 (Bangi),Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),Kampung Bukit Angkat,Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),Kampung Bukit Dukong,Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),Kampung Dato Abu Bakar,Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),Kampung Desa Mewah,Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),Kampung Jambu Dalam,Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),Kampung Jenang,Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),Kampung Manikam,Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),Kampung Masjid,Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),Kampung Paya,Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),Kampung Pindah,Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),Kampung Simpang Balak,Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),Kampung Sungai Ayer Jernih,Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),Kampung Sungai Chuah,Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),Kampung Sungai Jelok,Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),Kampung Sungai Kantan Dalam,Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),Kampung Sungai Kantan,Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),Kampung Sungai Kembong Hilir,Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),Kampung Sungai Kembong Hulu,Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),Kampung Sungai Merab Hulu,Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),Kampung Sungai Merab,Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),Kampung Sungai Ramal Baru,Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),Kampung Sungai Ramal Dalam,Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),Kampung Sungai Ramal Luar,Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),Kampung Sungai Sekamat,Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),Kampung Sungai Tangkas,Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),Kampung Teras Jernang,Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),Kawasan Industri Sungai Chua,Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),Kawasan Perindustrian Bukit Angkat,Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),Ladang Broom,Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),Ladang Bukit Tunggu,Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),Ladang Connomare,Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),Ladang Sungai Tangkas,Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),Lorong BA (1 - 7),Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),"Pangsapuri Adalia, Taman Bukit Sungai Long",Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),"Pangsapuri Camelia, Taman Jelok Impian",Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),"Pangsapuri Green Villa, Persiaran Cemerlang",Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),"Pangsapuri Jelok Impian, Taman Jelok Impian",Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),"Pangsapuri Pearl Avenue, Jalan Pasir Emas",Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),Persiaran Cemerlang,Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),Persiaran Jelok Impian 2,Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),Persiaran KWSP,Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),Persiaran Sungai Long 1,Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),Pusat Perniagaan Sungai Jelok ,Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),Putri Palma Condominium,Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),RKT Limau Manis,Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),RKT Sungai Merab,Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),Reko Sentral,Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),Saujana Impian,Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),Sungai Long,Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),Sungai Merab,Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),Taman Air Hitam Permai,Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),Taman Anggerik Emas,Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),Taman Angsana,Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),Taman Asa Jaya,Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),Taman Bangi,Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),Taman Berjaya Baru ,Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),Taman Berjaya,Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),Taman Billion,Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),Taman Bukit Cantik,Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),Taman Bukit Impiana,Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),Taman Bukit Indah,Kajang,Selangor,0,1,0,0
43000,POINT(3.0094 101.7755),Taman Bukit Kajang Baru,Kajang,Selangor,0,1,0,0
